Date,Open,High,Low,Close,Adj Close,Volume,MA_20,Volatility,RSI,MACD,MACD_Signal,BB_Mid,BB_Upper,BB_Lower
2024-02-16,202.05999755859375,203.1699981689453,197.3999938964844,199.9499969482422,199.9499969482422,111173600,191.81800079345703,8.765137161238703,58.45836501514861,-7.459965298707402,-10.518547685500899,191.81800079345703,209.34827511593443,174.28772647097963
2024-02-20,196.1300048828125,198.6000061035156,189.1300048828125,193.7599945068359,193.7599945068359,104545800,191.06600036621094,7.826398666596379,51.84366812340293,-6.850799285227595,-9.784998005446239,191.06600036621094,206.7187976994037,175.4132030330182
2024-02-21,193.36000061035156,199.44000244140625,191.9499969482422,194.77000427246097,194.77000427246097,103844000,190.34750061035157,6.651169948277111,56.73146796836854,-6.214890099229422,-9.070976424202875,190.34750061035157,203.6498405069058,177.04516071379734
2024-02-22,194.0,198.32000732421875,191.36000061035156,197.41000366210935,197.41000366210935,92739500,189.8265007019043,5.521896386056758,57.54900230511907,-5.435247451205015,-8.343830629603303,189.8265007019043,200.8702934740178,178.7827079297908
2024-02-23,195.30999755859375,197.57000732421875,191.5,191.97000122070312,191.97000122070312,78841900,190.29350051879882,5.270467471970491,53.321331688287465,-5.196436483535052,-7.714351800389654,190.29350051879882,200.8344354627398,179.75256557485784
2024-02-26,192.2899932861328,201.77999877929688,192.0,199.3999938964844,199.3999938964844,111747100,191.10100021362305,5.370753779428027,64.8622307207588,-4.357409255713804,-7.042963291454484,191.10100021362305,201.8425077724791,180.359492654767
2024-02-27,204.0399932861328,205.6000061035156,198.2599945068359,199.72999572753903,199.72999572753903,108645400,191.54100036621094,5.706013652930721,62.614233693897525,-3.6240697231120294,-6.359184577785993,191.54100036621094,202.95302767207238,180.1289730603495
2024-02-28,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,202.0399932861328,99806200,192.06350021362306,6.17030057383379,62.504314790203566,-2.823942708871101,-5.652136204003015,192.06350021362306,204.40410136129063,179.7228990659555
2024-02-29,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,201.8800048828125,85907000,192.79300079345703,6.433111500058346,61.00000653948104,-2.177643493888837,-4.95723766198018,192.79300079345703,205.65922379357372,179.92677779334034
2024-03-01,200.52000427246097,204.52000427246097,198.5,202.63999938964844,202.63999938964844,82099200,193.48200073242188,6.72119201703283,58.59715136404937,-1.5858409175723693,-4.282958313098618,193.48200073242188,206.92438476648755,180.0396166983562
2024-03-04,198.72999572753903,199.75,186.72000122070312,188.13999938964844,188.13999938964844,134334900,193.49350051879884,6.7113462550942256,50.008084864664305,-2.2608008259560677,-3.8785268156701083,193.49350051879884,206.9161930289873,180.07080800861038
2024-03-05,183.0500030517578,184.58999633789065,177.57000732421875,180.7400054931641,180.7400054931641,119660800,193.47750091552734,6.742854784768148,47.480798763920426,-3.3541643604382614,-3.773654324623739,193.47750091552734,206.96321048506363,179.99179134599106
2024-03-06,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,176.5399932861328,107920900,193.04950027465821,7.528502950086532,40.581940731364014,-4.507607825787943,-3.92044502485658,193.04950027465821,208.10650617483128,177.99249437448515
2024-03-07,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,178.64999389648438,102129000,192.60299987792968,8.112147795759553,30.17460463275522,-5.191614961338246,-4.174679012152914,192.60299987792968,208.82729546944879,176.37870428641057
2024-03-08,181.5,182.72999572753903,174.6999969482422,175.33999633789062,175.33999633789062,85315300,191.89199981689453,8.970633087195841,28.70738581980686,-5.932399673792958,-4.526223144480922,191.89199981689453,209.8332659912862,173.95073364250285
2024-03-11,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,177.77000427246094,85391500,191.10199966430665,9.495444741274495,35.202673888915584,-6.251334075678727,-4.871245330720483,191.10199966430665,210.09288914685564,172.11111018175765
2024-03-12,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,177.5399932861328,87391700,190.57249908447267,9.954088799126088,33.82158592833035,-6.448319636456688,-5.186660191867724,190.57249908447267,210.48067668272483,170.6643214862205
2024-03-13,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,169.47999572753906,106524500,189.84549865722656,10.939983906880679,26.197367644240046,-7.172130697165329,-5.583754292927246,189.84549865722656,211.72546647098793,167.9655308434652
2024-03-14,167.77000427246094,171.1699981689453,160.50999450683594,162.5,162.5,126325700,188.5349983215332,12.536516014879464,25.52731655618129,-8.214294227869942,-6.109862279915785,188.5349983215332,213.60803035129214,163.46196629177427
2024-03-15,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,163.57000732421875,96971900,186.69099884033204,13.375935468561618,16.731678262589384,-8.851837216343313,-6.658257267201291,186.69099884033204,213.4428697774553,159.9391279032088
2024-03-18,170.02000427246094,174.72000122070312,165.89999389648438,173.8000030517578,173.8000030517578,108214400,185.3834991455078,13.2894556066069,29.662750842524545,-8.434393035698605,-7.013484420900754,185.3834991455078,211.96241035872163,158.804587932294
2024-03-19,172.36000061035156,172.82000732421875,167.4199981689453,171.32000732421875,171.32000732421875,77271400,184.26149978637696,13.490779409638213,25.969972745682156,-8.209051607069028,-7.2525978581344095,184.26149978637696,211.24305860565337,157.27994096710054
2024-03-20,173.0,176.25,170.82000732421875,175.66000366210938,175.66000366210938,83846700,183.30599975585938,13.383648537608183,30.748899507551187,-7.59274107498257,-7.320626501504042,183.30599975585938,210.07329683107574,156.538702680643
2024-03-21,176.38999938964844,178.17999267578125,171.8000030517578,172.82000732421875,172.82000732421875,73178000,182.07649993896484,13.147180266986707,28.754639004008638,-7.249902148592895,-7.306481630921812,182.07649993896484,208.37086047293826,155.78213940499143
2024-03-22,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,170.8300018310547,75454700,181.0194999694824,13.159699252382556,34.99220259391416,-7.0574230615759745,-7.256669917052645,181.0194999694824,207.33889847424751,154.7001014647173
2024-03-25,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,172.6300048828125,74228600,179.68100051879884,12.538541548423067,42.21240916746006,-6.682603897401691,-7.141856713122454,179.68100051879884,204.75808361564498,154.6039174219527
2024-03-26,178.5800018310547,184.25,177.3800048828125,177.6699981689453,177.6699981689453,113186200,178.57800064086913,11.618576790336265,51.067855608203004,-5.910736382446544,-6.895632646987273,178.57800064086913,201.81515422154166,155.3408470601966
2024-03-27,181.41000366210935,181.91000366210935,176.0,179.8300018310547,179.8300018310547,81804000,177.46750106811524,10.237375866731405,51.1140556882344,-5.066330072812605,-6.529772132152339,177.46750106811524,197.94225280157804,156.99274933465244
2024-03-28,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,175.7899932861328,77654800,176.16300048828126,8.473123710012104,50.4190694727975,-4.669302106479904,-6.157678127017853,176.16300048828126,193.10924790830546,159.21675306825705
2024-04-01,176.1699981689453,176.75,170.2100067138672,175.22000122070312,175.22000122070312,81562100,174.792000579834,5.7415734342399185,47.54003187182029,-4.350498341991653,-5.796242170012613,174.792000579834,186.27514744831385,163.30885371135415
2024-04-02,164.75,167.69000244140625,163.42999267578125,166.6300048828125,166.6300048828125,116650600,173.71650085449218,5.086942794324172,40.93704043313777,-4.736386857258594,-5.584271107461809,173.71650085449218,183.89038644314053,163.54261526584384
2024-04-03,164.02000427246094,168.82000732421875,163.27999877929688,168.3800048828125,168.3800048828125,82950100,173.0985008239746,4.937359426133296,48.97922136548063,-4.845144105889318,-5.436445707147311,173.0985008239746,182.9732196762412,163.223781971708
2024-04-04,170.07000732421875,177.19000244140625,168.00999450683594,171.11000061035156,171.11000061035156,123162000,172.82700119018554,4.887195222228314,58.67419142697532,-4.6573600220682465,-5.2806285701314986,172.82700119018554,182.60139163464217,163.0526107457289
2024-04-05,169.0800018310547,170.86000061035156,160.50999450683594,164.89999389648438,164.89999389648438,141250700,172.13950119018554,4.990970484891144,51.21415632558702,-4.952545562949183,-5.215011968695036,172.13950119018554,182.12144215996784,162.15756022040324
2024-04-08,169.33999633789062,174.5,167.7899932861328,172.97999572753906,172.97999572753906,104423300,172.02150115966796,4.93894684583044,49.220821550446225,-4.482818469561494,-5.068573268868327,172.02150115966796,181.89939485132885,162.14360746800708
2024-04-09,172.91000366210938,179.22000122070312,171.9199981689453,176.8800048828125,176.8800048828125,103232700,171.97700119018555,4.888175251063964,55.14433445543582,-3.752600575238091,-4.80537873014228,171.97700119018555,181.7533516923135,162.2006506880576
2024-04-10,173.0399932861328,174.92999267578125,170.00999450683594,171.75999450683594,171.75999450683594,84532400,171.6880012512207,4.709568535181069,46.4428971646554,-3.546161735601231,-4.5535353312340705,171.6880012512207,181.10713832158282,162.26886418085857
2024-04-11,172.5500030517578,175.8800048828125,168.50999450683594,174.60000610351562,174.60000610351562,94516000,171.94400177001953,4.722368041779903,51.62349284073253,-3.117456172781914,-4.2663194995436395,171.94400177001953,181.38873785357933,162.49926568645972
2024-04-12,172.33999633789062,173.80999755859375,170.36000061035156,171.0500030517578,171.0500030517578,64506600,172.37150192260742,4.178071672971983,50.195105607100786,-3.029240306635984,-4.018903660962109,172.37150192260742,180.72764526855138,164.01535857666346
2024-04-15,170.24000549316406,170.69000244140625,161.3800048828125,161.47999572753906,161.47999572753906,100245300,172.26700134277343,4.428434247435672,41.309429259798144,-3.689023442423604,-3.9529276172544083,172.26700134277343,181.12386983764478,163.41013284790208
2024-04-16,156.74000549316406,158.19000244140625,153.75,157.11000061035156,157.11000061035156,97000000,171.43250122070313,5.5538812208056845,33.80593563621993,-4.512510997560781,-4.064844293315683,171.43250122070313,182.5402636623145,160.32473877909177
2024-04-17,157.63999938964844,158.3300018310547,153.77999877929688,155.4499969482422,155.4499969482422,82439700,170.6390007019043,6.605027041489523,30.644657973669027,-5.238690872807325,-4.299613609214012,170.6390007019043,183.84905478488335,157.42894661892527
2024-04-18,151.25,152.1999969482422,148.6999969482422,149.92999267578125,149.92999267578125,96098800,169.35250015258788,7.94537976168064,29.941059824786777,-6.1882772597887765,-4.677346339328965,169.35250015258788,185.24325967594916,153.4617406292266
2024-04-19,148.97000122070312,150.94000244140625,146.22000122070312,147.0500030517578,147.0500030517578,86005100,168.06399993896486,9.323499587280159,28.905209307193743,-7.091476282163114,-5.160172327895795,168.06399993896486,186.71099911352516,149.41700076440455
2024-04-22,140.55999755859375,144.44000244140625,138.8000030517578,142.0500030517578,142.0500030517578,107097600,166.625,10.952740819250891,30.547652048620392,-8.117156698186733,-5.751569201953983,166.625,188.53048163850178,144.71951836149822
2024-04-23,143.3300018310547,147.25999450683594,141.11000061035156,144.67999267578125,144.67999267578125,124545100,165.22749938964844,11.88929461259994,31.501715719785295,-8.618449513403533,-6.324945264243894,165.22749938964844,189.00608861484832,141.44891016444856
2024-04-24,162.83999633789062,167.97000122070312,157.50999450683594,162.1300048828125,162.1300048828125,181178000,164.45049972534179,11.5358829837922,44.300589839604605,-7.520960579882541,-6.5641483273716235,164.45049972534179,187.5222656929262,141.37873375775737
2024-04-25,158.9600067138672,170.8800048828125,158.36000061035156,170.17999267578125,170.17999267578125,126427500,163.96799926757814,11.050356504641655,53.27461988366077,-5.9332313569738915,-6.437964933292077,163.96799926757814,186.06871227686145,141.86728625829483
2024-04-26,168.85000610351562,172.1199951171875,166.3699951171875,168.2899932861328,168.2899932861328,109815700,163.59299926757814,10.751266237384922,46.84938802906037,-4.772437970029131,-6.104859540639488,163.59299926757814,185.095531742348,142.0904667928083
2024-04-29,188.4199981689453,198.8699951171875,184.5399932861328,194.0500030517578,194.0500030517578,243869700,164.53449935913085,12.504563893317664,58.915772107371524,-1.7536681502928673,-5.2346212625701645,164.53449935913085,189.54362714576618,139.52537157249552
2024-04-30,186.97999572753903,190.9499969482422,182.83999633789065,183.27999877929688,183.27999877929688,127031800,165.36699905395508,13.187034572187361,55.65038369246765,-0.227695918384768,-4.233236193733085,165.36699905395508,191.7410681983298,138.99292990958037
2024-05-01,182.0,185.86000061035156,179.00999450683594,179.99000549316406,179.99000549316406,92829700,165.94749908447267,13.576439039440094,52.63209269546756,0.708011589981453,-3.244986636990178,165.94749908447267,193.10037716335285,138.7946210055925
2024-05-02,182.86000061035156,184.6000061035156,176.02000427246094,180.00999450683594,180.00999450683594,89148000,166.3924987792969,13.89664121436021,54.531657284398186,1.4346418202481175,-2.309060945542519,166.3924987792969,194.18578120801732,138.59921635057646
2024-05-03,182.1000061035156,184.77999877929688,178.4199981689453,181.19000244140625,181.19000244140625,75491500,167.20699920654297,14.27675038334351,60.89311914017799,2.0817215017589774,-1.43090445608222,167.20699920654297,195.76049997323,138.65349843985595
2024-05-06,183.8000030517578,187.55999755859375,182.1999969482422,184.7599945068359,184.7599945068359,84390300,167.7959991455078,14.762199531727795,65.41764200188815,2.8497551320737387,-0.5747725384510283,167.7959991455078,197.3203982089634,138.2716000820522
2024-05-07,182.3999938964844,183.2599945068359,177.39999389648438,177.80999755859375,177.80999755859375,75045900,167.84249877929688,14.793750325087307,61.773381537149845,2.864599329388483,0.11310183511687397,167.84249877929688,197.42999942947148,138.25499812912227
2024-05-08,171.58999633789062,176.05999755859375,170.14999389648438,174.72000122070312,174.72000122070312,79969500,167.99049911499023,14.849705136197771,63.39566467525632,2.597088957545367,0.6098992596025726,167.99049911499023,197.68990938738577,138.2910888425947
2024-05-09,175.00999450683594,175.6199951171875,171.3699951171875,171.97000122070312,171.97000122070312,65950300,167.8589988708496,14.799655255768233,63.48485061163153,2.138531384647848,0.9156256846116277,167.8589988708496,197.45830938238606,138.25968835931315
2024-05-10,173.0500030517578,173.05999755859375,167.75,168.47000122070312,168.47000122070312,72627200,167.72999877929686,14.781610399089093,64.53245565339947,1.47568962372074,1.0276384724334502,167.72999877929686,197.29321957747504,138.16677798111868
2024-05-13,170.0,175.39999389648438,169.0,171.88999938964844,171.88999938964844,67018900,168.25049896240233,14.73315054015336,64.83804696126391,1.2123725467425004,1.0645852872952604,168.25049896240233,197.71680004270905,138.7841978820956
2024-05-14,174.5,179.49000549316406,174.07000732421875,177.5500030517578,177.5500030517578,86407400,169.27249908447266,14.628251612841254,59.64956338653541,1.443764045839572,1.1404210390041227,169.27249908447266,198.52900231015516,140.01599585879015
2024-05-15,179.89999389648438,180.0,173.11000061035156,173.99000549316406,173.99000549316406,79663000,170.19949951171876,14.289738433190298,52.526199047403026,1.3246121211321906,1.1772592554297363,170.19949951171876,198.77897637809934,141.62002264533817
2024-05-16,174.10000610351562,175.7899932861328,171.42999267578125,174.83999633789062,174.83999633789062,59812200,171.44499969482422,13.493452124700688,54.40366063311374,1.2839697162127663,1.1986013475863424,171.44499969482422,198.4319039442256,144.45809544542283
2024-05-17,173.5500030517578,179.6300048828125,172.75,177.4600067138672,177.4600067138672,77445800,172.9654998779297,12.256508017070255,33.808312841334725,1.4464989193741644,1.248180861943907,172.9654998779297,197.4785159120702,148.45248384378917
2024-05-20,177.55999755859375,177.75,173.52000427246094,174.9499969482422,174.9499969482422,61727400,174.6104995727539,9.862922571485491,40.3071857663185,1.3571235967370967,1.269969408902545,174.6104995727539,194.33634471572486,154.88465442978293
2024-05-21,175.50999450683594,186.8800048828125,174.7100067138672,186.6000061035156,186.6000061035156,115266500,176.7065002441406,7.284866212056263,56.43873015250166,2.2009798595163375,1.4561714990253036,176.7065002441406,191.27623266825313,162.1367678200281
2024-05-22,182.8500061035156,183.8000030517578,178.1199951171875,180.11000061035156,180.11000061035156,88313500,177.6055000305176,6.453321561023653,50.086510442763455,2.3193171786548987,1.6288006349512227,177.6055000305176,190.5121431525649,164.69885690847028
2024-05-23,181.8000030517578,181.8999938964844,173.25999450683594,173.74000549316406,173.74000549316406,71975500,177.78350067138672,6.2846179308964265,44.08636585287272,1.8774528788464693,1.6785310837302723,177.78350067138672,190.35273653317958,165.21426480959386
2024-05-24,174.83999633789062,180.0800018310547,173.72999572753906,179.24000549316406,179.24000549316406,65479700,178.33100128173828,5.877842486673941,45.74862301914307,1.9486138647077098,1.73254763992576,178.33100128173828,190.08668625508616,166.5753163083904
2024-05-28,176.39999389648438,178.25,173.16000366210938,176.75,176.75,59736600,177.46600112915038,4.570383243128209,49.123389701153975,1.7835274312160152,1.742743598183811,177.46600112915038,186.6067676154068,168.32523464289397
2024-05-29,174.19000244140625,178.14999389648438,173.92999267578125,176.19000244140625,176.19000244140625,54782600,177.11150131225585,4.366088568452892,51.26877320227937,1.5891889395473129,1.7120326664565115,177.11150131225585,185.84367844916164,168.37932417535006
2024-05-30,178.5800018310547,182.6699981689453,175.3800048828125,178.7899932861328,178.7899932861328,77784800,177.0515007019043,4.332565824725075,55.90168778856152,1.626225699334384,1.694871273032086,177.0515007019043,185.71663235135446,168.38636905245414
2024-05-31,178.5,180.32000732421875,173.82000732421875,178.0800018310547,178.0800018310547,67314600,176.95500106811522,4.284428914092676,58.73795203707173,1.5800731221318642,1.6719116428520417,176.95500106811522,185.52385889630057,168.38614323992988
2024-06-03,178.1300048828125,182.63999938964844,174.49000549316406,176.2899932861328,176.2899932861328,68568900,176.71000061035156,4.168028598185715,54.122931585398014,1.383114459804176,1.6141522062424687,176.71000061035156,185.04605780672298,168.37394341398013
2024-06-04,174.77999877929688,177.75999450683594,174.0,174.77000427246094,174.77000427246094,60056300,176.21050109863282,3.727903138029216,47.17594604799853,1.091787444527398,1.5096792538994546,176.21050109863282,183.66630737469126,168.75469482257438
2024-06-05,175.35000610351562,176.14999389648438,172.1300048828125,175.0,175.0,57953800,176.07000122070312,3.7173851448963977,51.10045164553191,0.8694449983503887,1.3816324027896414,176.07000122070312,183.5047715104959,168.63523093091032
2024-06-06,174.60000610351562,179.72999572753906,172.72999572753906,177.94000244140625,177.94000244140625,69887000,176.2310012817383,3.725559499957845,53.230518334394475,0.9198669803085124,1.2892793182934157,176.2310012817383,183.68212028165397,168.7798822818226
2024-06-07,176.1300048828125,179.35000610351562,175.5800018310547,177.47999572753906,177.47999572753906,56244900,176.5065010070801,3.5953328064899046,50.0218125387131,0.9121928752628037,1.2138620296872933,176.5065010070801,183.6971666200599,169.31583539410028
2024-06-10,176.05999755859375,178.57000732421875,173.1699981689453,173.7899932861328,173.7899932861328,50869700,176.77250061035156,3.137052852613731,48.76595355094747,0.6014258702827817,1.091374797806391,176.77250061035156,183.04660631557903,170.4983949051241
2024-06-11,173.9199981689453,174.75,167.41000366210938,170.66000366210938,170.66000366210938,64761900,176.71100082397462,3.2479067566613384,29.287928102833533,0.10140780953267381,0.8933814001516476,176.71100082397462,183.2068143372973,170.21518731065194
2024-06-12,171.1199951171875,180.5500030517578,169.8000030517578,177.2899932861328,177.2899932861328,90389400,176.69800033569337,3.2448906800048216,46.349029118158136,0.23738818425698582,0.7621827569727153,176.69800033569337,183.187781695703,170.20821897568374
2024-06-13,188.38999938964844,191.0800018310547,181.22999572753903,182.47000122070312,182.47000122070312,118984100,177.12200012207032,3.421635779556599,61.66176996352645,0.754440242604943,0.7606342540991609,177.12200012207032,183.9652716811835,170.27872856295713
2024-06-14,185.8000030517578,186.0,176.9199981689453,178.00999450683594,178.00999450683594,82038200,177.28050003051757,3.3835732053843635,48.30995943567195,0.7951563881519235,0.7675386809097134,177.28050003051757,184.0476464412863,170.51335361974884
2024-06-17,177.9199981689453,188.80999755859375,177.0,187.44000244140625,187.44000244140625,109786100,177.77949981689454,4.076415065504098,62.33557091412606,1.5702462361313678,0.9280801919540443,177.77949981689454,185.93232994790273,169.62666968588636
2024-06-18,186.55999755859375,187.1999969482422,182.3699951171875,184.86000061035156,184.86000061035156,68982300,178.275,4.309982490576173,59.55898557800204,1.9538037061606417,1.1332248947953638,178.275,186.89496498115236,169.65503501884766
2024-06-20,184.67999267578125,185.2100067138672,179.66000366210938,181.57000732421875,181.57000732421875,55893100,178.02350006103515,3.9285013519252177,53.01912949987688,1.9695965193278653,1.300499219701864,178.02350006103515,185.8805027648856,170.1664973571847
2024-06-21,182.3000030517578,183.9499969482422,180.69000244140625,183.0099945068359,183.0099945068359,63029500,178.1684997558594,4.060856006825272,55.270465933122296,2.074395034020057,1.4552783825655027,178.1684997558594,186.29021176950994,170.04678774220883
2024-06-24,184.97000122070312,188.8000030517578,182.5500030517578,182.5800018310547,182.5800018310547,61992100,178.6104995727539,4.0344763634483245,56.92580077607841,2.098560892944249,1.583934884641252,178.6104995727539,186.67945229965053,170.54154684585725
2024-06-25,184.3999938964844,187.97000122070312,182.0099945068359,187.3500061035156,187.3500061035156,63678300,179.0159996032715,4.483637399182672,62.926433239959714,2.4740921956829425,1.76196634684959,179.0159996032715,187.98327440163683,170.04872480490616
2024-06-26,186.5399932861328,197.7599945068359,186.36000061035156,196.3699951171875,196.3699951171875,95737100,179.99699935913085,5.888151697732582,68.598783227385,3.4596603776009545,2.101505152999863,179.99699935913085,191.77330275459602,168.2206959636657
2024-06-27,195.1699981689453,198.72000122070312,194.0500030517578,197.4199981689453,197.4199981689453,72746500,181.05849914550782,6.978419003426798,67.53059929215237,4.276163779214272,2.536436878242745,181.05849914550782,195.0153371523614,167.10166113865424
2024-06-28,199.5500030517578,203.1999969482422,195.2599945068359,197.8800048828125,197.8800048828125,95438100,182.01299972534179,7.896914165000972,68.3585454052108,4.903838902619071,3.0099172831180105,182.01299972534179,197.80682805534371,166.21917139533986
2024-07-01,201.02000427246097,213.22999572753903,200.8500061035156,209.86000061035156,209.86000061035156,135691400,183.60199966430665,9.985126789356926,78.2459053376388,6.295392132524881,3.667012252999385,183.60199966430665,203.5722532430205,163.6317460855928
2024-07-02,218.88999938964844,231.3000030517578,218.05999755859375,231.2599945068359,231.2599945068359,205047900,186.3504997253418,14.438775218536462,86.89722705072548,9.02102004932135,4.737813812263778,186.3504997253418,215.22805016241472,157.47294928826886
